Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,height,weight,birth_date,college,Salary
24221,2017.0,Dewayne Dedmon,C,27.0,SAS,76.0,37.0,1330.0,16.0,0.645,0.0,0.359,11.2,30.5,21.1,4.8,1.4,3.7,16.9,12.3,,2.2,3.0,5.2,0.188,,-1.5,3.2,1.7,1.2,161.0,259.0,0.622,0.0,0.0,,161.0,259.0,0.622,0.622,65.0,93.0,0.699,129.0,366.0,495.0,44.0,37.0,61.0,61.0,180.0,387.0,7-0,245.0,"August 12, 1989",University of Southern California,6000000.0
24222,2017.0,Sam Dekker,SF,22.0,HOU,77.0,2.0,1419.0,13.0,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,,1.9,1.2,3.1,0.105,,-0.4,-0.6,-1.1,0.3,203.0,429.0,0.473,60.0,187.0,0.321,143.0,242.0,0.591,0.543,38.0,68.0,0.559,94.0,190.0,284.0,76.0,38.0,21.0,41.0,83.0,504.0,6-9,230.0,"May 6, 1994",University of Wisconsin,1794600.0
24223,2017.0,Malcolm Delaney,PG,27.0,ATL,73.0,2.0,1248.0,7.5,0.456,0.284,0.24,1.0,9.8,5.5,23.1,1.5,0.1,18.1,18.3,,-1.1,1.3,0.1,0.005,,-4.6,-1.2,-5.8,-1.2,145.0,388.0,0.374,26.0,110.0,0.236,119.0,278.0,0.428,0.407,75.0,93.0,0.806,11.0,113.0,124.0,193.0,39.0,1.0,95.0,112.0,391.0,6-3,190.0,"March 11, 1989",Virginia Polytechnic Institute and State University,2500000.0
24224,2017.0,Matthew Dellavedova,PG,26.0,MIL,76.0,54.0,1986.0,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,0.029,,-1.9,-2.8,-4.7,-1.4,208.0,534.0,0.39,79.0,215.0,0.367,129.0,319.0,0.404,0.463,82.0,96.0,0.854,24.0,123.0,147.0,357.0,53.0,0.0,133.0,153.0,577.0,6-4,198.0,"September 8, 1990",Saint Mary's College of California,9607500.0
24225,2017.0,Luol Deng,SF,31.0,LAL,56.0,49.0,1486.0,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,,0.1,0.8,0.9,0.029,,-2.3,-0.2,-2.5,-0.2,164.0,424.0,0.387,51.0,165.0,0.309,113.0,259.0,0.436,0.447,46.0,63.0,0.73,63.0,232.0,295.0,74.0,48.0,20.0,43.0,61.0,425.0,6-9,220.0,"April 16, 1985",Duke University,17190000.0
24226,2017.0,DeMar DeRozan,SG,27.0,TOR,74.0,74.0,2620.0,24.0,0.552,0.08,0.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,,6.7,2.4,9.0,0.166,,2.4,-1.5,0.9,1.9,721.0,1545.0,0.467,33.0,124.0,0.266,688.0,1421.0,0.484,0.477,545.0,647.0,0.842,70.0,316.0,386.0,290.0,78.0,13.0,180.0,134.0,2020.0,6-7,221.0,"August 7, 1989",University of Southern California,27739975.0
24227,2017.0,Cheick Diallo,PF,20.0,NOP,17.0,0.0,199.0,16.8,0.51,0.0,0.276,12.1,26.7,19.3,3.2,1.0,2.9,7.6,20.5,,0.2,0.3,0.5,0.111,,-4.6,-1.0,-5.6,-0.2,36.0,76.0,0.474,0.0,0.0,,36.0,76.0,0.474,0.474,15.0,21.0,0.714,23.0,50.0,73.0,4.0,4.0,7.0,7.0,17.0,87.0,6-9,220.0,"September 13, 1996",University of Kansas,1312611.0
24229,2017.0,Gorgui Dieng,PF,27.0,MIN,82.0,82.0,2653.0,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,,3.2,2.5,5.7,0.103,,-0.5,2.2,1.7,2.5,332.0,661.0,0.502,16.0,43.0,0.372,316.0,618.0,0.511,0.514,136.0,167.0,0.814,188.0,459.0,647.0,158.0,88.0,95.0,107.0,254.0,816.0,6-11,241.0,"January 18, 1990",University of Louisville,14112360.0
24230,2017.0,Spencer Dinwiddie,PG,23.0,BRK,59.0,18.0,1334.0,12.7,0.581,0.334,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,,1.9,0.9,2.8,0.101,,-0.7,-0.2,-0.9,0.4,134.0,302.0,0.444,38.0,101.0,0.376,96.0,201.0,0.478,0.507,126.0,159.0,0.792,27.0,137.0,164.0,185.0,44.0,23.0,66.0,119.0,432.0,6-6,200.0,"April 6, 1993",University of Colorado,1524305.0
24232,2017.0,Goran Dragic,PG,30.0,MIA,73.0,73.0,2459.0,19.7,0.575,0.257,0.335,2.7,9.9,6.3,29.0,1.8,0.4,14.1,27.1,,5.0,2.6,7.5,0.147,,3.4,-0.7,2.7,2.9,534.0,1124.0,0.475,117.0,289.0,0.405,417.0,835.0,0.499,0.527,298.0,377.0,0.79,61.0,217.0,278.0,423.0,89.0,13.0,212.0,199.0,1483.0,6-3,190.0,"May 6, 1986",,17000450.0
24233,2017.0,Andre Drummond,C,23.0,DET,81.0,81.0,2409.0,20.9,0.518,0.008,0.39,15.1,36.3,25.3,5.9,2.6,3.1,12.5,22.4,,1.4,5.3,6.7,0.133,,-2.1,2.9,0.8,1.7,483.0,911.0,0.53,2.0,7.0,0.286,481.0,904.0,0.532,0.531,137.0,355.0,0.386,345.0,771.0,1116.0,89.0,124.0,89.0,152.0,237.0,1105.0,6-11,279.0,"August 10, 1993",University of Connecticut,23775506.0
24234,2017.0,Jared Dudley,PF,31.0,PHO,64.0,7.0,1362.0,10.6,0.579,0.587,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.1,13.7,,1.1,0.7,1.8,0.065,,-0.1,-0.1,-0.2,0.6,157.0,346.0,0.454,77.0,203.0,0.379,80.0,143.0,0.559,0.565,43.0,65.0,0.662,31.0,194.0,225.0,121.0,42.0,16.0,72.0,154.0,434.0,6-7,225.0,"July 10, 1985",Boston College,10000000.0
24235,2017.0,Mike Dunleavy,SF,36.0,TOT,53.0,2.0,841.0,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,,0.8,0.7,1.5,0.086,,-1.0,-1.2,-2.2,0.0,93.0,220.0,0.423,53.0,134.0,0.396,40.0,86.0,0.465,0.543,36.0,45.0,0.8,18.0,97.0,115.0,50.0,15.0,7.0,28.0,67.0,275.0,6-9,230.0,"September 15, 1980",Duke University,1662500.0
24236,2017.0,Mike Dunleavy,SF,36.0,CLE,23.0,2.0,366.0,7.6,0.539,0.633,0.211,1.6,12.2,7.1,7.5,0.8,0.4,12.5,13.7,,0.1,0.2,0.3,0.041,,-2.0,-1.7,-3.7,-0.2,36.0,90.0,0.4,20.0,57.0,0.351,16.0,33.0,0.485,0.511,14.0,19.0,0.737,5.0,42.0,47.0,20.0,6.0,2.0,14.0,32.0,106.0,6-9,230.0,"September 15, 1980",Duke University,1662500.0
24237,2017.0,Mike Dunleavy,SF,36.0,ATL,30.0,0.0,475.0,11.9,0.597,0.592,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,,0.7,0.5,1.2,0.12,,-0.2,-0.8,-1.0,0.1,57.0,130.0,0.438,33.0,77.0,0.429,24.0,53.0,0.453,0.565,22.0,26.0,0.846,13.0,55.0,68.0,30.0,9.0,5.0,14.0,35.0,169.0,6-9,230.0,"September 15, 1980",Duke University,1662500.0
24238,2017.0,Kris Dunn,PG,22.0,MIN,78.0,7.0,1333.0,8.1,0.432,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,,-1.2,1.3,0.1,0.004,,-3.7,1.5,-2.2,-0.1,118.0,313.0,0.377,21.0,73.0,0.288,97.0,240.0,0.404,0.411,36.0,59.0,0.61,24.0,142.0,166.0,188.0,78.0,36.0,89.0,178.0,293.0,6-4,210.0,"March 18, 1994",Providence College,4046760.0
24239,2017.0,Kevin Durant,SF,28.0,GSW,62.0,62.0,2070.0,27.6,0.651,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,,8.0,4.0,12.0,0.277,,5.4,2.6,8.0,5.2,551.0,1026.0,0.537,117.0,312.0,0.375,434.0,714.0,0.608,0.594,336.0,384.0,0.875,39.0,474.0,513.0,300.0,66.0,99.0,138.0,117.0,1555.0,6-9,240.0,"September 29, 1988",University of Texas at Austin,25000000.0
24240,2017.0,Jarell Eddie,SF,25.0,PHO,5.0,0.0,62.0,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,,0.1,0.0,0.1,0.054,,-1.5,-5.9,-7.3,-0.1,6.0,19.0,0.316,4.0,16.0,0.25,2.0,3.0,0.667,0.421,8.0,9.0,0.889,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,24.0,6-7,218.0,"October 30, 1991",Virginia Polytechnic Institute and State University,83129.0
24241,2017.0,Henry Ellenson,PF,20.0,DET,19.0,2.0,146.0,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,,-0.4,0.2,-0.2,-0.071,,-5.8,-2.4,-8.2,-0.2,23.0,64.0,0.359,10.0,35.0,0.286,13.0,29.0,0.448,0.438,4.0,8.0,0.5,8.0,33.0,41.0,7.0,1.0,1.0,14.0,6.0,60.0,6-11,245.0,"January 13, 1997",Marquette University,1780800.0
24242,2017.0,Wayne Ellington,SG,29.0,MIA,62.0,13.0,1500.0,12.6,0.565,0.71,0.077,1.3,8.6,4.9,7.1,1.2,0.2,5.0,17.9,,2.1,1.2,3.3,0.105,,1.8,-1.9,-0.2,0.7,231.0,555.0,0.416,149.0,394.0,0.378,82.0,161.0,0.509,0.55,37.0,43.0,0.86,18.0,115.0,133.0,70.0,35.0,4.0,30.0,70.0,648.0,6-4,200.0,"October 29, 1987",University of North Carolina,6270000.0
24243,2017.0,Monta Ellis,SG,31.0,IND,74.0,33.0,1998.0,10.0,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,,-0.7,1.7,1.1,0.026,,-2.5,0.2,-2.3,-0.2,247.0,557.0,0.443,43.0,135.0,0.319,204.0,422.0,0.483,0.482,93.0,128.0,0.727,19.0,185.0,204.0,236.0,79.0,27.0,135.0,149.0,630.0,6-3,185.0,"October 26, 1985",,2245400.0
24244,2017.0,Joel Embiid,C,22.0,PHI,31.0,31.0,786.0,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,0.117,,0.0,3.2,3.2,1.0,200.0,429.0,0.466,36.0,98.0,0.367,164.0,331.0,0.495,0.508,191.0,244.0,0.783,61.0,182.0,243.0,66.0,27.0,76.0,117.0,112.0,627.0,7-0,250.0,"March 16, 1994",University of Kansas,6100266.0
24245,2017.0,James Ennis,SF,26.0,MEM,64.0,28.0,1501.0,10.6,0.581,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,,1.4,1.7,3.2,0.101,,-1.0,1.0,0.0,0.8,146.0,321.0,0.455,51.0,137.0,0.372,95.0,184.0,0.516,0.534,86.0,110.0,0.782,69.0,190.0,259.0,64.0,46.0,19.0,59.0,165.0,429.0,6-7,210.0,"July 1, 1990","California State University, Long Beach",3028410.0
24246,2017.0,Tyler Ennis,PG,22.0,TOT,53.0,2.0,588.0,11.0,0.521,0.337,0.12,1.8,6.8,4.3,21.7,2.1,0.3,17.0,19.1,,0.1,0.3,0.4,0.033,,-2.1,-2.7,-4.7,-0.4,90.0,208.0,0.433,27.0,70.0,0.386,63.0,138.0,0.457,0.498,21.0,25.0,0.84,10.0,36.0,46.0,86.0,26.0,2.0,45.0,58.0,228.0,6-3,194.0,"August 24, 1994",Syracuse University,1524305.0
24247,2017.0,Tyler Ennis,PG,22.0,HOU,31.0,0.0,196.0,4.0,0.444,0.25,0.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,,-0.4,0.1,-0.2,-0.061,,-6.8,-2.8,-9.6,-0.4,25.0,64.0,0.391,6.0,16.0,0.375,19.0,48.0,0.396,0.438,2.0,3.0,0.667,4.0,15.0,19.0,34.0,6.0,0.0,24.0,29.0,58.0,6-3,194.0,"August 24, 1994",Syracuse University,1524305.0
24248,2017.0,Tyler Ennis,PG,22.0,LAL,22.0,2.0,392.0,14.6,0.553,0.375,0.153,1.6,6.1,3.8,20.3,2.5,0.4,12.0,19.0,,0.5,0.2,0.7,0.08,,0.3,-2.6,-2.3,0.0,65.0,144.0,0.451,21.0,54.0,0.389,44.0,90.0,0.489,0.524,19.0,22.0,0.864,6.0,21.0,27.0,52.0,20.0,2.0,21.0,29.0,170.0,6-3,194.0,"August 24, 1994",Syracuse University,1524305.0
24249,2017.0,Tyreke Evans,SF,27.0,TOT,40.0,6.0,788.0,15.5,0.501,0.319,0.249,1.8,17.1,9.5,25.9,2.2,1.0,12.9,26.7,,-0.2,0.9,0.7,0.045,,-0.7,-0.1,-0.9,0.2,150.0,370.0,0.405,42.0,118.0,0.356,108.0,252.0,0.429,0.462,69.0,92.0,0.75,13.0,124.0,137.0,124.0,35.0,9.0,61.0,60.0,411.0,6-6,220.0,"September 19, 1989",University of Memphis,3290000.0
24250,2017.0,Tyreke Evans,SF,27.0,NOP,26.0,0.0,474.0,15.8,0.491,0.308,0.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,,-0.1,0.7,0.5,0.053,,-0.5,0.5,0.0,0.2,91.0,227.0,0.401,21.0,70.0,0.3,70.0,157.0,0.446,0.447,45.0,58.0,0.776,6.0,80.0,86.0,91.0,23.0,4.0,39.0,41.0,248.0,6-6,220.0,"September 19, 1989",University of Memphis,3290000.0
24251,2017.0,Tyreke Evans,SF,27.0,SAC,14.0,6.0,314.0,14.9,0.516,0.336,0.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,,0.0,0.3,0.2,0.035,,-1.0,-1.1,-2.2,0.0,59.0,143.0,0.413,21.0,48.0,0.438,38.0,95.0,0.4,0.486,24.0,34.0,0.706,7.0,44.0,51.0,33.0,12.0,5.0,22.0,19.0,163.0,6-6,220.0,"September 19, 1989",University of Memphis,3290000.0
24252,2017.0,Dante Exum,PG,21.0,UTA,66.0,26.0,1228.0,8.6,0.521,0.41,0.201,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,,-0.1,1.3,1.2,0.047,,-2.0,-0.5,-2.5,-0.1,155.0,363.0,0.427,44.0,149.0,0.295,111.0,214.0,0.519,0.488,58.0,73.0,0.795,30.0,102.0,132.0,112.0,21.0,12.0,80.0,146.0,412.0,6-6,190.0,"July 13, 1995",,4992385.0
24253,2017.0,Kenneth Faried,PF,27.0,DEN,61.0,34.0,1296.0,20.3,0.588,0.014,0.454,15.7,23.6,19.7,6.3,1.6,2.4,10.4,18.3,,3.4,1.2,4.6,0.169,,0.9,-0.1,0.8,0.9,228.0,416.0,0.548,0.0,6.0,0.0,228.0,410.0,0.556,0.548,131.0,189.0,0.693,182.0,279.0,461.0,55.0,43.0,40.0,58.0,124.0,587.0,6-8,228.0,"November 19, 1989",Morehead State University,12921348.0
24254,2017.0,Jordan Farmar,PG,30.0,SAC,2.0,0.0,35.0,14.4,0.5,0.75,0.0,3.3,6.5,4.9,38.6,2.9,0.0,20.0,19.4,,0.0,0.0,0.0,0.064,,0.7,-3.8,-3.1,0.0,4.0,12.0,0.333,4.0,9.0,0.444,0.0,3.0,0.0,0.5,0.0,0.0,,1.0,2.0,3.0,9.0,2.0,0.0,3.0,1.0,12.0,6-2,180.0,"November 30, 1986","University of California, Los Angeles",510921.0
24255,2017.0,Derrick Favors,PF,25.0,UTA,50.0,39.0,1186.0,15.8,0.512,0.024,0.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,,0.5,2.2,2.7,0.109,,-2.4,2.3,-0.1,0.6,203.0,417.0,0.487,3.0,10.0,0.3,200.0,407.0,0.491,0.49,67.0,109.0,0.615,92.0,213.0,305.0,56.0,45.0,40.0,60.0,103.0,476.0,6-10,265.0,"July 15, 1991",Georgia Institute of Technology,12000000.0
24256,2017.0,Kay Felder,PG,21.0,CLE,42.0,0.0,386.0,11.2,0.462,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.7,24.3,,-0.3,0.4,0.0,0.004,,-4.9,-1.2,-6.1,-0.4,62.0,158.0,0.392,7.0,22.0,0.318,55.0,136.0,0.404,0.415,35.0,49.0,0.714,3.0,38.0,41.0,58.0,18.0,7.0,31.0,38.0,166.0,5-9,176.0,"March 29, 1995",Oakland University,1312611.0
24257,2017.0,Cristiano Felicio,C,24.0,CHI,66.0,0.0,1040.0,15.2,0.601,0.0,0.419,12.8,19.5,16.1,5.7,1.2,1.2,11.2,12.4,,2.1,1.3,3.4,0.157,,-0.6,0.5,-0.1,0.5,128.0,222.0,0.577,0.0,0.0,,128.0,222.0,0.577,0.577,60.0,93.0,0.645,124.0,187.0,311.0,40.0,25.0,16.0,33.0,110.0,316.0,6-10,275.0,"July 7, 1992",,7843500.0
24258,2017.0,Raymond Felton,PG,32.0,LAC,80.0,11.0,1700.0,10.9,0.496,0.28,0.125,2.2,11.8,7.1,16.3,2.0,1.1,13.3,16.5,,0.2,1.8,2.0,0.055,,-1.8,0.9,-0.9,0.5,221.0,514.0,0.43,46.0,144.0,0.319,175.0,370.0,0.473,0.475,50.0,64.0,0.781,33.0,184.0,217.0,191.0,67.0,22.0,83.0,125.0,538.0,6-1,205.0,"June 26, 1984",University of North Carolina,2328652.0
24259,2017.0,Yogi Ferrell,PG,23.0,TOT,46.0,29.0,1197.0,13.1,0.533,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,,0.8,1.0,1.8,0.072,,-0.1,-0.7,-0.7,0.4,160.0,394.0,0.406,68.0,176.0,0.386,92.0,218.0,0.422,0.492,74.0,89.0,0.831,20.0,91.0,111.0,172.0,42.0,9.0,70.0,90.0,462.0,6-0,180.0,"May 9, 1993",Indiana University,1312611.0
24260,2017.0,Yogi Ferrell,PG,23.0,BRK,10.0,0.0,151.0,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1.0,20.0,19.9,,-0.2,0.0,-0.2,-0.05,,-4.0,-3.3,-7.3,-0.2,18.0,49.0,0.367,8.0,27.0,0.296,10.0,22.0,0.455,0.449,10.0,16.0,0.625,4.0,8.0,12.0,17.0,2.0,2.0,14.0,11.0,54.0,6-0,180.0,"May 9, 1993",Indiana University,1312611.0
24261,2017.0,Yogi Ferrell,PG,23.0,DAL,36.0,29.0,1046.0,14.1,0.541,0.432,0.212,1.7,9.7,5.5,24.1,2.0,0.6,12.9,19.5,,1.0,0.9,2.0,0.09,,0.5,-0.3,0.2,0.6,142.0,345.0,0.412,60.0,149.0,0.403,82.0,196.0,0.418,0.499,64.0,73.0,0.877,16.0,83.0,99.0,155.0,40.0,7.0,56.0,79.0,408.0,6-0,180.0,"May 9, 1993",Indiana University,1312611.0
24262,2017.0,Dorian Finney-Smith,PF,23.0,DAL,81.0,35.0,1642.0,7.7,0.486,0.574,0.183,3.7,12.3,7.8,6.0,1.6,1.4,11.1,11.6,,-0.1,1.5,1.4,0.041,,-2.8,1.3,-1.5,0.2,124.0,333.0,0.372,56.0,191.0,0.293,68.0,142.0,0.479,0.456,46.0,61.0,0.754,55.0,166.0,221.0,67.0,52.0,25.0,45.0,125.0,350.0,6-8,220.0,"May 4, 1993",University of Florida,1312611.0
24263,2017.0,Bryn Forbes,SG,23.0,SAS,36.0,0.0,285.0,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,,-0.2,0.2,0.1,0.014,,-3.2,-2.8,-6.0,-0.3,36.0,99.0,0.364,17.0,53.0,0.321,19.0,46.0,0.413,0.449,5.0,6.0,0.833,2.0,21.0,23.0,23.0,1.0,0.0,11.0,20.0,94.0,6-3,190.0,"July 23, 1993",Michigan State University,1312611.0
24264,2017.0,Evan Fournier,SG,24.0,ORL,68.0,66.0,2234.0,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,,1.7,1.1,2.8,0.059,,0.8,-2.2,-1.3,0.4,408.0,930.0,0.439,128.0,360.0,0.356,280.0,570.0,0.491,0.508,223.0,277.0,0.805,44.0,165.0,209.0,202.0,66.0,4.0,141.0,180.0,1167.0,6-7,205.0,"October 29, 1992",,17000000.0
24266,2017.0,Tim Frazier,PG,26.0,NOP,65.0,35.0,1525.0,12.4,0.504,0.317,0.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,,1.0,1.4,2.4,0.075,,-1.5,-0.7,-2.2,-0.1,163.0,404.0,0.403,40.0,128.0,0.313,123.0,276.0,0.446,0.453,98.0,129.0,0.76,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0,464.0,6-1,170.0,"November 1, 1990",Pennsylvania State University,2000000.0
24267,2017.0,Channing Frye,C,33.0,CLE,74.0,15.0,1398.0,15.6,0.612,0.644,0.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,,2.3,1.4,3.7,0.125,,0.8,-1.5,-0.6,0.5,238.0,520.0,0.458,137.0,335.0,0.409,101.0,185.0,0.546,0.589,63.0,74.0,0.851,37.0,253.0,290.0,45.0,33.0,37.0,53.0,138.0,676.0,6-11,255.0,"May 17, 1983",University of Arizona,7420912.0
24268,2017.0,Danilo Gallinari,SF,28.0,DEN,63.0,63.0,2134.0,17.4,0.622,0.432,0.516,2.0,14.7,8.4,9.1,0.9,0.5,8.1,19.9,,6.2,0.7,6.9,0.154,,2.9,-2.1,0.8,1.5,335.0,750.0,0.447,126.0,324.0,0.389,209.0,426.0,0.491,0.531,349.0,387.0,0.902,39.0,287.0,326.0,135.0,40.0,15.0,81.0,93.0,1145.0,6-10,225.0,"August 8, 1988",,20559599.0
24269,2017.0,Langston Galloway,PG,25.0,TOT,74.0,2.0,1495.0,10.4,0.51,0.565,0.117,1.9,9.3,5.6,9.4,1.5,0.3,7.4,18.4,,0.2,1.1,1.3,0.041,,-0.9,-1.7,-2.6,-0.2,207.0,545.0,0.38,120.0,308.0,0.39,87.0,237.0,0.367,0.49,51.0,64.0,0.797,27.0,129.0,156.0,93.0,46.0,6.0,46.0,96.0,585.0,6-2,200.0,"December 9, 1991",Saint Joseph's University,6666667.0
24270,2017.0,Langston Galloway,PG,25.0,NOP,55.0,0.0,1120.0,11.2,0.508,0.608,0.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,,0.2,1.0,1.2,0.052,,-0.3,-1.4,-1.8,0.1,165.0,441.0,0.374,101.0,268.0,0.377,64.0,173.0,0.37,0.489,40.0,52.0,0.769,20.0,101.0,121.0,65.0,40.0,5.0,28.0,76.0,471.0,6-2,200.0,"December 9, 1991",Saint Joseph's University,6666667.0
24271,2017.0,Langston Galloway,PG,25.0,SAC,19.0,2.0,375.0,8.0,0.522,0.385,0.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,,0.0,0.1,0.1,0.007,,-2.5,-2.4,-5.0,-0.3,42.0,104.0,0.404,19.0,40.0,0.475,23.0,64.0,0.359,0.495,11.0,12.0,0.917,7.0,28.0,35.0,28.0,6.0,1.0,18.0,20.0,114.0,6-2,200.0,"December 9, 1991",Saint Joseph's University,6666667.0
24273,2017.0,Marc Gasol,C,32.0,MEM,74.0,74.0,2531.0,20.2,0.554,0.231,0.286,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,,4.2,3.5,7.7,0.145,,2.1,2.2,4.2,4.0,532.0,1160.0,0.459,104.0,268.0,0.388,428.0,892.0,0.48,0.503,278.0,332.0,0.837,60.0,402.0,462.0,338.0,67.0,99.0,166.0,171.0,1446.0,7-1,255.0,"January 29, 1985",,22642350.0
24274,2017.0,Pau Gasol,C,36.0,SAS,64.0,39.0,1627.0,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,,3.3,3.1,6.4,0.189,,0.9,2.8,3.7,2.4,303.0,604.0,0.502,56.0,104.0,0.538,247.0,500.0,0.494,0.548,130.0,184.0,0.707,107.0,394.0,501.0,150.0,24.0,70.0,81.0,110.0,792.0,7-0,250.0,"July 6, 1980",,16000000.0
24275,2017.0,Rudy Gay,SF,30.0,SAC,30.0,30.0,1013.0,17.9,0.559,0.256,0.312,4.0,17.5,10.8,13.9,2.2,2.3,12.8,25.8,,0.8,1.0,1.8,0.086,,0.3,0.4,0.7,0.7,201.0,442.0,0.455,42.0,113.0,0.372,159.0,329.0,0.483,0.502,118.0,138.0,0.855,35.0,155.0,190.0,82.0,44.0,26.0,74.0,79.0,562.0,6-8,230.0,"August 17, 1986",University of Connecticut,8406000.0
24276,2017.0,Michael Gbinije,SG,24.0,DET,9.0,0.0,32.0,-2.1,0.184,0.4,0.2,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,,-0.1,0.0,-0.1,-0.136,,-7.7,-2.8,-10.4,-0.1,1.0,10.0,0.1,0.0,4.0,0.0,1.0,6.0,0.167,0.1,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,6-7,200.0,"June 5, 1992",Syracuse University,500000.0
24278,2017.0,Paul George,SF,26.0,IND,75.0,75.0,2689.0,20.2,0.586,0.368,0.277,2.5,17.9,10.3,16.1,2.2,0.9,12.6,28.9,,4.0,3.1,7.1,0.127,,3.1,-0.3,2.8,3.2,622.0,1349.0,0.461,195.0,496.0,0.393,427.0,853.0,0.501,0.533,336.0,374.0,0.898,58.0,434.0,492.0,251.0,117.0,27.0,218.0,206.0,1775.0,6-9,220.0,"May 2, 1990","California State University, Fresno",19508958.0
24279,2017.0,Marcus Georges-Hunt,SG,22.0,ORL,5.0,0.0,48.0,10.2,0.614,0.286,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,,0.1,0.0,0.1,0.107,,-3.4,-1.3,-4.7,0.0,2.0,7.0,0.286,1.0,2.0,0.5,1.0,5.0,0.2,0.357,9.0,10.0,0.9,1.0,8.0,9.0,3.0,1.0,0.0,2.0,5.0,14.0,6-5,216.0,"March 28, 1994",Georgia Institute of Technology,1312611.0
24281,2017.0,Taj Gibson,PF,31.0,TOT,78.0,71.0,1989.0,15.1,0.543,0.018,0.223,8.6,18.0,13.2,5.9,1.1,2.6,11.9,19.3,,1.6,2.5,4.0,0.098,,-2.4,0.3,-2.1,0.0,365.0,709.0,0.515,3.0,13.0,0.231,362.0,696.0,0.52,0.517,113.0,158.0,0.715,158.0,328.0,486.0,73.0,42.0,66.0,105.0,163.0,846.0,6-9,225.0,"June 24, 1985",University of Southern California,14000000.0
24282,2017.0,Taj Gibson,PF,31.0,CHI,55.0,55.0,1502.0,15.5,0.549,0.023,0.225,8.5,19.0,13.7,6.5,0.9,2.7,11.7,19.2,,1.4,1.9,3.3,0.105,,-2.0,0.7,-1.3,0.3,276.0,530.0,0.521,2.0,12.0,0.167,274.0,518.0,0.529,0.523,85.0,119.0,0.714,120.0,263.0,383.0,60.0,28.0,51.0,77.0,123.0,639.0,6-9,225.0,"June 24, 1985",University of Southern California,14000000.0
