,Age,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,WS/48,3P%,2P%,FT%,height,weight,college,Salary,BMI,SG,PF,C,SF,PG,Age^2,height^2,weight^2,BMI^2
126,9.0,2.4675324675324672,6.573170731707317,0.6083650190114068,3.3608815426997247,2.8063241106719365,1.3089005235602094,0.7207207207207207,0.4395604395604396,2.86697247706422,1.0621761658031088,3.51,4.85,7.37,9.310344827586206,7.931034482758621,10.0,0.47934768348924744,8.156196123786936,0.0,0.0,0.0,10.0,0.0,81.0,86.68252080856122,62.901307966706305,66.52353520967704
127,9.0,3.8636363636363633,7.280487804878049,1.1787072243346006,3.4435261707988984,3.122529644268775,1.6579406631762652,0.8108108108108109,0.989010989010989,2.0642201834862384,3.1088082901554404,4.29,4.53,8.459999999999999,9.310344827586206,7.931034482758621,10.0,0.47934768348924744,8.156196123786936,0.0,0.0,0.0,10.0,0.0,81.0,86.68252080856122,62.901307966706305,66.52353520967704
128,5.5,2.62987012987013,5.2682926829268295,0.7984790874524715,3.4710743801652892,2.8853754940711465,3.3856893542757414,2.7027027027027026,2.5274725274725274,4.770642201834862,0.10362694300518135,2.88,4.04,6.1,8.735632183908047,7.241379310344827,10.0,1.1668000190297425,8.459057404940141,0.0,0.0,0.0,0.0,10.0,30.25,76.31126965253007,52.43757431629013,71.55565218007264
129,7.0,8.961038961038962,7.939024390243903,0.8365019011406845,6.50137741046832,5.375494071146245,4.031413612565445,1.3513513513513513,4.175824175824176,2.385321100917431,7.176165803108808,3.75,6.08,8.75,9.310344827586206,8.275862068965518,10.0,7.208235841943571,8.510813346560282,0.0,0.0,0.0,10.0,0.0,49.0,86.68252080856122,68.48989298454222,72.43394381998861
130,6.25,3.149350649350649,6.378048780487805,0.6463878326996197,2.9752066115702487,2.411067193675889,0.0,0.7207207207207207,0.0,0.963302752293578,1.3989637305699483,2.5,6.67,8.89,9.080459770114942,7.517241379310344,10.0,0.023968537492197083,8.1270358035294,0.0,0.0,0.0,10.0,0.0,39.0625,82.4547496366759,56.508917954815686,66.04871095184878
131,5.0,2.435064935064935,5.414634146341464,2.2053231939163496,7.052341597796144,6.047430830039526,1.2565445026178013,0.2702702702702703,0.6593406593406593,3.944954128440367,-1.8393782383419688,2.86,4.48,5.0,9.540229885057471,8.448275862068966,10.0,0.5134570554933244,8.274461919885319,0.0,10.0,0.0,0.0,0.0,25.0,91.01598625974368,71.37336504161713,68.46672006363224
132,7.25,4.090909090909091,6.890243902439024,0.49429657794676807,2.369146005509642,1.9367588932806326,1.2390924956369982,1.0810810810810811,0.2197802197802198,1.146788990825688,2.7202072538860103,3.7800000000000002,5.09,8.6,8.735632183908047,6.8965517241379315,10.0,1.8078255491594475,8.05624514756204,10.0,0.0,0.0,0.0,0.0,52.5625,76.31126965253007,47.562425683709876,64.9030858776169
133,7.75,3.2467532467532467,6.2682926829268295,0.41825095057034223,2.8374655647382925,2.2529644268774702,3.0017452006980805,1.801801801801802,1.3186813186813187,4.128440366972477,0.6735751295336787,3.19,4.83,7.27,8.620689655172413,6.379310344827587,0.0,0.6474149103800038,7.652072279892349,10.0,0.0,0.0,0.0,0.0,60.0625,74.31629013079666,40.69560047562427,58.55421017669689
134,5.5,7.824675324675326,7.121951219512194,3.2319391634980987,7.052341597796144,6.719367588932807,2.7923211169284468,1.5315315315315314,8.461538461538463,4.105504587155963,3.0310880829015545,3.67,4.95,7.83,9.655172413793103,8.620689655172413,10.0,1.7588862410635897,8.243493475821701,0.0,0.0,10.0,0.0,0.0,30.25,93.22235434007133,74.31629013079666,67.95518468591496
135,6.5,3.4415584415584415,7.085365853658536,1.9391634980988592,4.104683195592287,3.9130434782608696,1.1343804537521816,1.4414414414414414,1.3186813186813187,3.165137614678899,2.616580310880829,3.7199999999999998,5.16,7.82,9.080459770114942,7.241379310344827,10.0,0.8731797402440132,7.828795957528321,0.0,0.0,0.0,10.0,0.0,42.25,82.4547496366759,52.43757431629013,61.29004614461178
136,5.5,3.5714285714285716,6.353658536585366,0.6844106463878328,1.8732782369146006,1.699604743083004,3.7870855148342057,1.891891891891892,0.32967032967032966,3.8990825688073394,0.854922279792746,3.8600000000000003,4.57,8.4,8.620689655172413,6.689655172413794,10.0,0.43950199740215184,8.024335255670895,0.0,0.0,0.0,0.0,10.0,30.25,74.31629013079666,44.751486325802624,64.38995629540288
137,5.5,1.2987012987012987,5.414634146341464,0.8365019011406845,2.31404958677686,2.0948616600790513,4.275741710296685,1.3513513513513513,0.0,6.169724770642201,-1.5803108808290156,3.75,3.96,6.67,8.620689655172413,6.689655172413794,10.0,0.43950199740215184,8.024335255670895,0.0,0.0,0.0,0.0,10.0,30.25,74.31629013079666,44.751486325802624,64.38995629540288
138,5.5,4.74025974025974,6.7439024390243905,0.6083650190114068,1.6804407713498624,1.5019762845849802,3.5427574171029668,2.2522522522522523,0.4395604395604396,2.7522935779816518,2.0725388601036268,3.89,4.89,8.64,8.620689655172413,6.689655172413794,10.0,0.43950199740215184,8.024335255670895,0.0,0.0,0.0,0.0,10.0,30.25,74.31629013079666,44.751486325802624,64.38995629540288
139,6.75,5.032467532467533,6.109756097560975,0.6844106463878328,4.710743801652893,3.7549407114624507,4.520069808027923,1.9819819819819822,1.098901098901099,2.958715596330275,1.16580310880829,3.5599999999999996,4.29,7.5,8.96551724137931,7.586206896551724,10.0,0.948603836799774,8.413241152128561,0.0,0.0,0.0,10.0,0.0,45.5625,80.38049940546966,57.55053507728894,70.78262668386952
140,6.75,5.12987012987013,5.98780487804878,0.49429657794676807,4.931129476584022,3.794466403162055,5.462478184991274,2.1621621621621623,0.7692307692307693,3.073394495412844,1.3730569948186528,3.0,4.46,7.76,8.96551724137931,7.586206896551724,10.0,0.948603836799774,8.413241152128561,0.0,0.0,0.0,10.0,0.0,45.5625,80.38049940546966,57.55053507728894,70.78262668386952
141,6.75,4.837662337662338,6.2926829268292686,0.9885931558935361,4.40771349862259,3.715415019762846,3.089005235602094,1.7117117117117118,1.6483516483516483,2.7981651376146788,0.9067357512953368,4.38,4.0,7.06,8.96551724137931,7.586206896551724,10.0,0.948603836799774,8.413241152128561,0.0,0.0,0.0,10.0,0.0,45.5625,80.38049940546966,57.55053507728894,70.78262668386952
142,5.25,2.792207792207792,6.353658536585366,1.1026615969581748,2.5619834710743805,2.450592885375494,2.4781849912739964,0.8108108108108109,0.8791208791208792,3.853211009174312,1.217616580310881,2.9499999999999997,5.19,7.95,8.96551724137931,6.551724137931034,0.0,1.4394515397512584,7.265980995020121,0.0,0.0,0.0,0.0,10.0,27.5625,80.38049940546966,42.925089179548145,52.79447981999359
143,6.75,6.590909090909091,7.170731707317072,5.969581749049429,6.50137741046832,7.786561264822134,1.099476439790576,1.4414414414414414,2.6373626373626373,2.385321100917431,4.3782383419689115,0.0,5.5600000000000005,6.93,9.195402298850574,7.862068965517242,10.0,3.725604951193035,8.288667820069204,0.0,10.0,0.0,0.0,0.0,45.5625,84.55542343770642,61.81212841854936,68.70201423145078
144,7.5,4.675324675324675,6.097560975609756,1.2547528517110265,1.790633608815427,1.9367588932806326,6.736474694589878,2.6126126126126126,0.0,4.587155963302752,1.6580310880829017,4.44,0.0,,8.50574712643678,6.206896551724138,10.0,0.14731356258406605,7.647842362141436,0.0,0.0,0.0,0.0,10.0,56.25,72.34773417888755,38.525564803805,58.489492796165095
145,6.25,5.12987012987013,6.2439024390243905,3.4980988593155886,5.56473829201102,5.889328063241107,1.3787085514834208,1.801801801801802,2.9670329670329676,2.614678899082569,2.823834196891192,3.0,4.91,6.15,9.425287356321839,9.13793103448276,10.0,3.4599532041329137,9.169550173010382,0.0,10.0,0.0,0.0,0.0,39.0625,88.83604174924031,83.50178359096316,84.08065037535472
146,5.25,3.636363636363636,5.634146341463415,0.3422053231939164,2.892561983471075,2.33201581027668,3.961605584642234,2.0720720720720722,1.6483516483516483,3.371559633027523,0.10362694300518135,3.18,4.04,7.14,7.931034482758621,6.068965517241379,10.0,0.37846438626917567,8.600908913177932,0.0,0.0,0.0,0.0,10.0,27.5625,62.901307966706305,36.83234244946492,73.9756341327836
147,6.0,4.9350649350649345,7.329268292682927,4.866920152091255,5.37190082644628,6.363636363636363,0.9947643979057592,1.0810810810810811,1.3186813186813187,2.568807339449541,4.067357512953368,,5.77,6.45,9.425287356321839,9.482758620689655,0.0,2.2615119130513763,9.515570934256054,0.0,0.0,10.0,0.0,0.0,36.0,88.83604174924031,89.92271105826397,90.54609020485863
148,8.0,3.538961038961039,6.048780487804878,0.8365019011406845,3.25068870523416,2.8063241106719365,2.844677137870855,1.801801801801802,1.208791208791209,3.0504587155963305,1.4248704663212437,3.19,4.7299999999999995,7.8100000000000005,8.390804597701148,7.068965517241379,10.0,0.6714189123925431,8.950308457801894,0.0,0.0,0.0,0.0,10.0,64.0,70.40560179680273,49.97027348394768,80.10802148980012
149,5.75,4.253246753246753,6.5,0.6844106463878328,2.534435261707989,2.0948616600790513,4.048865619546248,1.6216216216216217,0.7692307692307693,3.1880733944954125,1.865284974093264,3.8600000000000003,4.22,8.309999999999999,8.275862068965518,6.206896551724138,10.0,0.37846438626917567,8.078623606305268,0.0,0.0,0.0,0.0,10.0,33.0625,68.48989298454222,38.525564803805,65.26415937235272
150,5.75,2.1103896103896105,5.878048780487805,1.064638783269962,1.5151515151515151,1.6600790513833994,2.949389179755672,0.5405405405405406,1.098901098901099,4.587155963302752,-1.295336787564767,2.96,4.55,6.25,8.275862068965518,6.206896551724138,10.0,0.37846438626917567,8.078623606305268,0.0,0.0,0.0,0.0,10.0,33.0625,68.48989298454222,38.525564803805,65.26415937235272
151,5.75,4.577922077922078,6.597560975609756,0.6463878326996197,2.6721763085399446,2.1739130434782608,4.205933682373473,1.801801801801802,0.6593406593406593,2.958715596330275,2.33160621761658,4.03,4.18,8.77,8.275862068965518,6.206896551724138,10.0,0.37846438626917567,8.078623606305268,0.0,0.0,0.0,0.0,10.0,33.0625,68.48989298454222,38.525564803805,65.26415937235272
152,5.75,2.5,5.926829268292683,1.4068441064638784,3.388429752066116,3.08300395256917,1.0471204188481675,1.4414414414414414,1.5384615384615385,2.545871559633027,1.0621761658031088,2.9299999999999997,4.79,7.54,9.195402298850574,7.586206896551724,10.0,0.37846438626917567,7.997837370242214,0.0,10.0,0.0,0.0,0.0,33.0625,84.55542343770642,57.55053507728894,63.9654026008429
153,5.75,1.9155844155844157,5.634146341463415,0.3041825095057034,2.2589531680440773,1.818181818181818,2.0418848167539267,0.18018018018018017,0.0,2.2477064220183487,0.36269430051813467,3.21,4.13,8.33,8.620689655172413,6.551724137931034,10.0,0.37846438626917567,7.858885044213762,10.0,0.0,0.0,0.0,0.0,33.0625,74.31629013079666,42.925089179548145,61.762074138166746
154,6.0,4.512987012987013,6.7682926829268295,0.7984790874524715,2.2865013774104685,2.015810276679842,2.5828970331588135,1.3513513513513513,0.1098901098901099,2.706422018348624,1.5284974093264247,3.5599999999999996,4.91,8.05,9.080459770114942,7.068965517241379,0.0,4.901600372521628,7.642396053777647,10.0,0.0,0.0,0.0,0.0,36.0,82.4547496366759,49.97027348394768,58.40621744279615
155,6.5,4.025974025974026,6.146341463414634,0.8745247148288972,2.6721763085399446,2.3715415019762847,5.479930191972077,1.6216216216216217,0.32967032967032966,4.128440366972477,1.9430051813471503,3.13,4.46,7.6,8.390804597701148,5.862068965517241,10.0,0.5766588673554857,7.422207013786936,0.0,0.0,0.0,0.0,10.0,42.25,70.40560179680273,34.363852556480374,55.08915695550799
156,8.25,5.064935064935065,7.463414634146341,1.1406844106463878,5.316804407713499,4.5059288537549405,0.855148342059337,1.0810810810810811,2.307692307692308,2.0183486238532113,3.238341968911917,4.09,5.460000000000001,8.51,9.540229885057471,8.793103448275861,10.0,2.139667354332366,8.612195059472475,0.0,0.0,10.0,0.0,0.0,68.0625,91.01598625974368,77.31866825208084,74.1699037424021
157,7.0,5.649350649350648,7.585365853658537,0.7604562737642585,4.049586776859504,3.320158102766799,1.5881326352530543,0.8108108108108109,0.5494505494505495,1.8577981651376145,3.989637305699482,3.89,4.91,9.02,9.425287356321839,7.758620689655173,0.0,5.927937536311489,7.7854671280276815,0.0,0.0,0.0,10.0,0.0,49.0,88.83604174924031,60.196195005945306,60.61349840159959
158,6.25,3.3766233766233764,6.219512195121951,0.7224334600760456,2.5619834710743805,2.2134387351778653,1.6404886561954626,1.3513513513513513,0.32967032967032966,1.6972477064220184,1.0621761658031088,3.9000000000000004,3.67,7.970000000000001,8.50574712643678,6.8965517241379315,10.0,1.9221963206280968,8.497602624601594,0.0,0.0,0.0,0.0,10.0,39.0625,72.34773417888755,47.562425683709876,72.2092503656359
159,6.25,3.636363636363636,6.195121951219512,0.7224334600760456,2.644628099173554,2.2529644268774702,1.5357766143106462,1.5315315315315314,0.4395604395604396,1.3073394495412844,1.3471502590673574,3.77,3.7,7.69,8.50574712643678,6.8965517241379315,10.0,1.9221963206280968,8.497602624601594,0.0,0.0,0.0,0.0,10.0,39.0625,72.34773417888755,47.562425683709876,72.2092503656359
160,6.25,2.5974025974025974,6.365853658536586,0.8365019011406845,2.3415977961432506,2.1343873517786562,1.9546247818499127,0.7207207207207207,0.2197802197802198,3.2339449541284404,0.18134715025906734,4.75,3.59,9.17,8.50574712643678,6.8965517241379315,10.0,1.9221963206280968,8.497602624601594,0.0,0.0,0.0,0.0,10.0,39.0625,72.34773417888755,47.562425683709876,72.2092503656359
161,8.0,6.558441558441558,6.75609756097561,0.9885931558935361,5.151515151515151,4.1106719367588935,4.328097731239093,1.2612612612612613,4.065934065934067,2.591743119266055,3.7564766839378234,3.88,4.8,8.37,9.770114942528735,8.793103448275861,0.0,6.528455952633241,8.211683289232647,0.0,0.0,10.0,0.0,0.0,64.0,95.45514599022327,77.31866825208084,67.43174244266271
162,9.0,6.558441558441558,7.048780487804878,2.8897338403041823,7.382920110192838,6.877470355731225,2.5654450261780104,0.7207207207207207,3.8461538461538463,2.4311926605504586,4.896373056994819,5.380000000000001,4.9399999999999995,7.069999999999999,9.655172413793103,8.620689655172413,0.0,4.613270938843885,8.243493475821701,0.0,0.0,10.0,0.0,0.0,81.0,93.22235434007133,74.31629013079666,67.95518468591496
163,7.5,5.811688311688311,6.817073170731708,1.520912547528517,4.820936639118457,4.2687747035573125,2.4258289703315885,1.9819819819819822,2.5274725274725274,2.9357798165137616,2.227979274611399,3.7199999999999998,4.83,8.55,9.195402298850574,7.931034482758621,10.0,2.4236972194951063,8.36137543252595,0.0,0.0,0.0,10.0,0.0,56.25,84.55542343770642,62.901307966706305,69.91259912364852
164,6.0,-0.6818181818181818,2.2439024390243905,2.509505703422053,0.9641873278236914,2.015810276679842,1.3787085514834208,0.0,0.0,0.0,-3.523316062176166,0.0,1.6700000000000002,10.0,9.080459770114942,6.8965517241379315,10.0,0.14416471683887142,7.455996150026973,10.0,0.0,0.0,0.0,0.0,36.0,82.4547496366759,47.562425683709876,55.59187858921704
165,6.5,6.558441558441558,7.146341463414634,0.9505703422053231,4.931129476584022,4.071146245059289,2.80977312390925,1.9819819819819822,0.989010989010989,2.8899082568807337,3.290155440414508,3.93,5.01,8.98,9.310344827586206,7.586206896551724,10.0,5.625006811782871,7.80157890101359,0.0,0.0,0.0,10.0,0.0,42.25,86.68252080856122,57.55053507728894,60.86463334874042
166,5.5,3.311688311688311,7.487804878048781,0.8365019011406845,5.151515151515151,4.031620553359684,1.4485165794066321,0.900900900900901,0.0,3.4174311926605503,2.772020725388601,5.0,2.0,9.0,8.85057471264368,7.448275862068966,10.0,0.37846438626917567,8.47621887841184,10.0,0.0,0.0,0.0,0.0,30.25,78.33267274408774,55.4768133174792,71.84628647474528
167,7.75,4.902597402597403,6.621951219512195,3.2699619771863113,4.958677685950414,5.217391304347826,1.029668411867365,0.9909909909909911,2.8571428571428577,2.7293577981651373,2.538860103626943,2.31,5.2,7.1499999999999995,9.310344827586206,7.758620689655173,10.0,4.0366120714884,7.978887512400263,0.0,10.0,0.0,0.0,0.0,60.0625,86.68252080856122,60.196195005945306,63.66264593553686
168,7.75,5.032467532467533,6.695121951219512,3.2319391634980987,5.234159779614326,5.41501976284585,1.1343804537521816,0.8108108108108109,2.9670329670329676,2.68348623853211,2.7202072538860103,1.6700000000000002,5.29,7.14,9.310344827586206,7.758620689655173,10.0,4.0366120714884,7.978887512400263,0.0,10.0,0.0,0.0,0.0,60.0625,86.68252080856122,60.196195005945306,63.66264593553686
169,7.75,4.480519480519481,6.439024390243903,3.2699619771863113,4.077134986225896,4.624505928853754,0.7329842931937174,1.2612612612612613,2.7472527472527473,2.86697247706422,1.9689119170984455,10.0,4.9399999999999995,7.18,9.310344827586206,7.758620689655173,10.0,4.0366120714884,7.978887512400263,0.0,10.0,0.0,0.0,0.0,60.0625,86.68252080856122,60.196195005945306,63.66264593553686
170,9.75,4.512987012987013,6.487804878048781,0.9505703422053231,3.057851239669422,2.727272727272727,3.6300174520069812,2.8828828828828827,1.098901098901099,3.784403669724771,2.8497409326424874,3.92,3.87,8.040000000000001,8.96551724137931,7.068965517241379,0.0,0.7208235841943571,7.839611073574342,10.0,0.0,0.0,0.0,0.0,95.0625,80.38049940546966,49.97027348394768,61.45950178490944
171,6.0,7.5649350649350655,8.317073170731708,5.171102661596958,8.126721763085401,8.616600790513834,0.9947643979057592,0.8108108108108109,7.032967032967034,3.4633027522935778,6.476683937823834,0.0,6.630000000000001,6.53,9.770114942528735,8.448275862068966,0.0,6.335958284497536,7.889656493576465,0.0,0.0,10.0,0.0,0.0,36.0,95.45514599022327,71.37336504161713,62.24667958663328
172,5.25,4.675324675324675,6.463414634146342,2.015209125475285,3.8842975206611574,3.794466403162055,1.8324607329842932,1.2612612612612613,1.5384615384615385,1.9495412844036697,1.9689119170984455,2.88,5.28,7.1899999999999995,9.310344827586206,7.586206896551724,10.0,1.5870863013244412,7.80157890101359,0.0,0.0,0.0,10.0,0.0,27.5625,86.68252080856122,57.55053507728894,60.86463334874042
173,7.0,4.253246753246753,6.7926829268292686,0.532319391634981,2.231404958677686,1.857707509881423,2.146596858638744,0.900900900900901,1.5384615384615385,2.293577981651376,2.0466321243523318,3.7199999999999998,4.680000000000001,8.4,8.735632183908047,7.413793103448276,10.0,3.7318536266796993,8.66046353362919,10.0,0.0,0.0,0.0,0.0,49.0,76.31126965253007,54.96432818073722,75.00362861732101
174,8.0,5.032467532467533,7.2317073170731705,4.03041825095057,7.382920110192838,7.391304347826086,1.1867364746945899,0.7207207207207207,2.307692307692308,3.1422018348623846,3.3160621761658033,0.0,5.8,6.48,9.540229885057471,8.275862068965518,0.0,3.6856024138940184,8.10559535009174,0.0,0.0,10.0,0.0,0.0,64.0,91.01598625974368,68.48989298454222,65.70067597942884
175,5.75,3.4415584415584415,7.463414634146341,1.1026615969581748,2.7548209366391188,2.529644268774703,0.8202443280977313,1.4414414414414414,0.5494505494505495,1.3761467889908259,2.7979274611398965,6.0,4.0,6.67,8.96551724137931,7.586206896551724,10.0,0.37846438626917567,8.413241152128561,10.0,0.0,0.0,0.0,0.0,33.0625,80.38049940546966,57.55053507728894,70.78262668386952
176,5.5,3.279220779220779,6.7804878048780495,1.0266159695817492,3.3608815426997247,2.9249011857707514,0.7329842931937174,0.9909909909909911,4.5054945054945055,2.3165137614678897,2.3575129533678756,3.71,5.140000000000001,6.12,9.195402298850574,7.241379310344827,10.0,0.43950199740215184,7.634299307958478,0.0,0.0,0.0,10.0,0.0,30.25,84.55542343770642,52.43757431629013,58.28252592349529
177,5.5,1.0714285714285714,4.75609756097561,0.0,5.206611570247935,3.715415019762846,0.0,0.0,8.461538461538463,2.9357798165137616,-3.626943005181347,0.0,4.0,5.0,9.195402298850574,7.241379310344827,10.0,0.43950199740215184,7.634299307958478,0.0,0.0,0.0,10.0,0.0,30.25,84.55542343770642,52.43757431629013,58.28252592349529
178,5.5,3.3441558441558445,6.902439024390244,1.064638783269962,3.3057851239669422,2.9249011857707514,0.7504363001745201,0.9909909909909911,4.395604395604396,2.270642201834862,2.538860103626943,3.77,5.23,6.1899999999999995,9.195402298850574,7.241379310344827,10.0,0.43950199740215184,7.634299307958478,0.0,0.0,0.0,10.0,0.0,30.25,84.55542343770642,52.43757431629013,58.28252592349529
179,6.0,4.253246753246753,6.7682926829268295,0.6844106463878328,2.7272727272727275,2.2924901185770747,3.019197207678883,2.0720720720720722,0.6593406593406593,2.68348623853211,3.0569948186528495,3.66,4.7299999999999995,8.9,8.735632183908047,6.724137931034483,10.0,0.4941505166142628,7.854839018872987,0.0,0.0,0.0,0.0,10.0,36.0,76.31126965253007,45.2140309155767,61.69849601240955
180,7.25,3.311688311688311,6.548780487804878,0.7604562737642585,3.25068870523416,2.766798418972332,1.675392670157068,1.801801801801802,2.8571428571428577,3.2339449541284404,2.33160621761658,3.79,4.2,8.44,8.96551724137931,7.413793103448276,10.0,2.8832943367774284,8.222031125943822,10.0,0.0,0.0,0.0,0.0,52.5625,80.38049940546966,54.96432818073722,67.60179583598904
181,6.5,5.357142857142857,6.365853658536586,1.7490494296577943,5.757575757575758,5.256916996047431,4.816753926701571,2.7027027027027026,3.7362637362637363,4.541284403669724,4.1450777202072535,3.08,4.9399999999999995,7.09,9.080459770114942,7.931034482758621,10.0,4.7286027123149825,8.574395572531019,0.0,10.0,0.0,0.0,0.0,42.25,82.4547496366759,62.901307966706305,73.52025943423955
182,7.75,3.896103896103896,6.390243902439025,1.3688212927756656,3.829201101928375,3.4782608695652177,1.710296684118674,0.7207207207207207,1.208791208791209,2.0871559633027523,1.3212435233160622,3.51,4.63,8.05,9.080459770114942,7.068965517241379,0.0,0.2731194793923746,7.642396053777647,0.0,0.0,0.0,10.0,0.0,60.0625,82.4547496366759,49.97027348394768,58.40621744279615
183,6.5,4.383116883116883,7.329268292682927,3.346007604562738,5.812672176308541,5.849802371541503,1.099476439790576,0.9909909909909911,1.6483516483516483,3.2339449541284404,3.3937823834196887,3.79,5.49,8.02,9.310344827586206,7.827586206896552,10.0,2.4604110712735943,8.049810956954932,0.0,10.0,0.0,0.0,0.0,42.25,86.68252080856122,61.27110582639715,64.79945644271167
184,7.5,3.4090909090909087,6.158536585365853,1.0266159695817492,3.526170798898072,3.0039525691699605,1.4136125654450262,1.0810810810810811,0.7692307692307693,2.4311926605504586,0.5699481865284973,2.75,4.58,8.629999999999999,9.310344827586206,8.103448275862068,10.0,0.610380436271266,8.333504735173609,0.0,10.0,0.0,0.0,0.0,56.25,86.68252080856122,65.66587395957191,69.44730117116096
185,6.75,7.37012987012987,6.939024390243902,2.319391634980988,5.56473829201102,5.296442687747036,4.275741710296685,1.2612612612612613,0.989010989010989,2.5,4.637305699481865,3.3600000000000003,5.140000000000001,7.6,9.425287356321839,8.655172413793103,10.0,8.509437743187856,8.685121107266436,0.0,10.0,0.0,0.0,0.0,45.5625,88.83604174924031,74.91200951248513,75.43132864788497
186,6.5,4.415584415584416,6.707317073170732,2.4714828897338403,4.683195592286501,4.66403162055336,1.2739965095986039,1.0810810810810811,3.076923076923077,2.2247706422018347,2.176165803108808,3.04,6.01,7.5,9.655172413793103,8.96551724137931,10.0,0.28832943367774283,8.573233214854568,0.0,0.0,10.0,0.0,0.0,42.25,93.22235434007133,80.38049940546966,73.50032775628559
187,6.0,2.727272727272727,5.7560975609756095,2.0532319391634983,5.757575757575758,5.059288537549406,0.6631762652705062,0.2702702702702703,7.912087912087912,3.7614678899082565,-0.02590673575129534,5.0,3.75,4.5,9.655172413793103,8.96551724137931,10.0,0.37846438626917567,8.573233214854568,0.0,0.0,10.0,0.0,0.0,36.0,93.22235434007133,80.38049940546966,73.50032775628559
188,6.0,4.9350649350649345,6.926829268292682,0.6844106463878328,2.617079889807163,2.2529644268774702,2.4956369982547995,1.1711711711711712,0.6593406593406593,2.1788990825688073,2.772020725388601,3.57,5.37,7.66,8.96551724137931,7.068965517241379,10.0,4.757435655682757,7.839611073574342,10.0,0.0,0.0,0.0,0.0,36.0,80.38049940546966,49.97027348394768,61.45950178490944
189,6.75,8.863636363636363,7.475609756097561,1.3307984790874525,5.757575757575758,4.822134387351778,8.848167539267017,1.801801801801802,1.098901098901099,4.472477064220183,6.347150259067357,3.4699999999999998,5.300000000000001,8.469999999999999,8.85057471264368,7.586206896551724,10.0,8.159549687090482,8.633185894678727,0.0,0.0,0.0,0.0,10.0,45.5625,78.33267274408774,57.55053507728894,74.53189869207972
190,5.75,4.285714285714286,6.951219512195122,2.3574144486692012,2.9752066115702487,3.3596837944664033,1.0471204188481675,1.7117117117117118,2.7472527472527473,2.545871559633027,2.383419689119171,3.51,5.72,6.21,9.310344827586206,7.413793103448276,10.0,2.9302695447710736,7.624270289626919,0.0,0.0,0.0,10.0,0.0,33.0625,86.68252080856122,54.96432818073722,58.12949744928774
191,5.75,6.233766233766234,8.073170731707318,3.155893536121673,3.911845730027548,4.4268774703557305,1.675392670157068,0.8108108108108109,3.516483516483517,2.270642201834862,4.740932642487047,1.43,6.630000000000001,6.28,9.195402298850574,8.275862068965518,10.0,0.4242427387836246,8.724913494809687,0.0,0.0,10.0,0.0,0.0,33.0625,84.55542343770642,68.48989298454222,76.12411549191219
192,8.25,4.480519480519481,6.695121951219512,0.41825095057034223,3.581267217630854,2.6877470355731226,3.4904013961605584,1.891891891891892,0.6593406593406593,2.86697247706422,2.4870466321243523,3.2800000000000002,4.76,8.29,8.620689655172413,6.620689655172414,10.0,1.2693835949202121,7.9416101499423295,0.0,0.0,0.0,0.0,10.0,68.0625,74.31629013079666,43.833531510107015,63.06917177366703
193,5.5,5.357142857142857,7.451219512195122,1.1406844106463878,2.203856749311295,2.1739130434782608,2.3734729493891797,1.7117117117117118,0.32967032967032966,2.2477064220183487,3.2124352331606216,4.2,5.58,7.76,8.735632183908047,7.241379310344827,10.0,0.7352559139970966,8.459057404940141,10.0,0.0,0.0,0.0,0.0,30.25,76.31126965253007,52.43757431629013,71.55565218007264
194,6.25,2.922077922077922,6.8048780487804885,0.5703422053231939,3.3057851239669422,2.6877470355731226,1.2739965095986039,1.0810810810810811,0.5494505494505495,2.86697247706422,0.8290155440414508,3.85,4.89,7.14,8.96551724137931,7.551724137931034,10.0,0.43950199740215184,8.374999146891614,10.0,0.0,0.0,0.0,0.0,39.0625,80.38049940546966,57.028537455410216,70.14061071043527
195,6.0,5.487012987012987,6.926829268292682,0.9885931558935361,4.297520661157025,3.4782608695652177,1.5357766143106462,1.0810810810810811,1.4285714285714288,1.7431192660550456,3.3419689119170988,3.4699999999999998,5.37,8.41,9.310344827586206,8.103448275862068,10.0,4.613270938843885,8.333504735173609,0.0,10.0,0.0,0.0,0.0,36.0,86.68252080856122,65.66587395957191,69.44730117116096
196,5.5,2.824675324675324,5.817073170731707,0.6463878326996197,2.479338842975207,2.0948616600790513,3.4904013961605584,1.7117117117117118,1.4285714285714288,3.6697247706422016,1.3212435233160622,2.7600000000000002,3.63,7.63,8.96551724137931,7.344827586206897,10.0,0.37846438626917567,8.145547115469926,0.0,0.0,0.0,0.0,10.0,30.25,80.38049940546966,53.94649227110583,66.34993781034042
197,9.0,2.727272727272727,6.390243902439025,2.5475285171102664,6.639118457300276,6.047430830039526,1.116928446771379,1.7117117117117118,0.6593406593406593,4.885321100917431,1.7875647668393781,0.0,5.5,6.0,9.195402298850574,8.103448275862068,10.0,0.6714189123925431,8.54314446366782,0.0,0.0,10.0,0.0,0.0,81.0,84.55542343770642,65.66587395957191,72.98531732709813
